EventId,EventTemplate,Occurrences
217bb5bc,"[<*>,<*>:instant_app_installer,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",1
8aec9294,"[<*>,<*>,<*>,<*>:aab,service,{<*><*>.<*>}]",4
eb76afaf,"[<*>,<*>,<*>:aab]",4
a872a397,<*> #<*>],3
74caaa07,"[<*>,<*>,<*>:provider,<*>,<*>]",1
008a3267,"[<*>,<*>:aab,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",4
8bea61a8,"[<*>,<*>,<*>:aab,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",10
c18a925b,"[<*>,<*>,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",75
0ef3a361,"[<*>,<*>,<*>,com.zzkko:push,broadcast,{com.zzkko<*>.<*>}]",4
17d9ae8b,"[<*>,<*>,com.zzkko:push]",4
a6a73fe7,"[<*>,<*>,<*>,<*>,empty <*>",14
e6e7b8c4,"[<*>,<*>,<*>,<*>,<*>]",66
1e705c40,<*> shortcut=null contentView=null vibrate=null sound=null <*> <*> <*> <*>,6
0cb73a67,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,FCM-Notification:<*>,<*>,com.zzkko,<*>,shein_notification_common_01,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",5
614dccc3,"[<*>,<*>,<*>,note_interruptive,<*>,<*>,<*>,<*>]",20
0a830d0f,<*>|com.zzkko|<*>|FCM-Notification:<*>|<*>,5
82e1200f,<*> <*> <*> <*><*>.<*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,69
9e99d8e2,Interaction with: <*> <*> <*> <*> <*> <*> <*> <*>,28
dde0380c,"Interaction with: <*> <*> (server), edge-swipe (server), three-finger (server), swipe-up (server), PointerEventDispatcher0 (server),",10
b6c4da92,"[<*>,<*>,<*>,key_back_press,<*>,<*>]",24
81103ab6,"[<*>,<*>,<*>,panel_open,<*>,<*>]",4
5afadc2a,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",435
b6562ff7,"[<*>,<*>,<*>,<*>]",116
e7c8310d,"[<*>,<*>,<*>,note_load,<*>,<*>,<*>,<*>]",10
143b9aad,<*> <*> <*> <*><*>.<*> <*> <*> <*>,24
67770ee2,[Focus <*> <*> <*>,102
5d370caf,[Focus <*> <*> <*><*>.<*> <*> for <*> <*> <*>,12
ecf05d65,[Focus <*> <*> <*> <*> <*> <*> <*> <*> <*>,7
cff9a1cc,"[display-state,<*>]",17
19c5dcc6,"[settings<*><*>,<*>]",28
4d751abb,[Focus <*> <*> <*> <*>,17
6c87b3a1,[Focus <*> <*> <*><*>.<*> <*>,76
5938c287,"[<*>,<*><*>.<*>,positionChildAt,<*>]",21
51c033b3,"[<*>,<*>,<*>,<*><*>.<*>,NULL,NULL,/<*>,<*>,<*>]",3
afe117c2,"[<*>,<*>,<*><*>.<*>,userLeaving=true,resumeTopActivityInnerLocked,<*>]",20
66d62501,"[<*>,<*>,topStateChangedWhenResumed,<*>]",86
fb3fe5c3,"[<*>,<*>,performPause,<*>]",55
7f30e982,"[<*>,<*>,<*><*>.<*>,makeInvisible,<*>]",36
1a2e663f,"[<*>,<*>,<*>,<*><*>.<*>,<*>]",52
53451367,"[<*>,<*><*>.<*>,minimalResumeActivityLocked,<*>]",23
f67541db,"[<*>,<*>,<*>,window_time_0,<*>,<*>]",63
30d02eaf,"[<*>,<*>,com.zzkko:push,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",11
5690b85a,"[<*>,<*>,performCreate,<*>]",27
38c6a841,"[<*>,<*>,handleStartActivity]",60
1e9663bf,"[<*>,<*>,RESUME_ACTIVITY,<*>]",55
e2f76283,"[<*>,<*>,<*><*>.<*>,<*>]",61
7c0af675,[Focus <*> <*> <*><*>.<*> <*> <*> <*> <*> <*> <*>,53
abff8f09,"[<*>,<*>,<*><*>.<*>,processStoppingAndFinishingActivities,true]",56
89d79dcf,"[<*>,<*>,STOP_ACTIVITY_ITEM]",41
55bb46ac,"[<*>,<*>,<*>,<*><*>.<*>,NULL,NULL,NULL,<*>,<*>]",6
0d8a42f5,"[<*><*>-<*>-<*>-<*>,<*>,<*>,<*>,<*>]",24
3c3434d3,"[<*>,<*>,<*>,<*><*>.<*>,app-request,<*>]",18
9b54d242,"[<*>,<*>,<*><*>.<*>,userLeaving=false,finish,<*>]",17
66abe97b,"[<*>,<*>,<*><*>.<*>,completeFinishing,<*>]",17
409dc025,"[<*>,<*><*>.<*>,resumeTopActivityInnerLocked,<*>]",29
ad2bb747,"[<*>,<*>,performRestartActivity]",33
c46903e1,"[<*>,<*>,topWhenResuming,<*>]",24
cc52c1b0,"[<*>,<*>,<*>,<*><*>.<*>,finish-imm:idle,<*>]",17
91e5ad68,"[<*>,<*>,LIFECYCLER_STOP_ACTIVITY]",19
ff419388,<*> <*> <*> <*> { <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,48
d008dccc,"[<*>,<*>,performDestroy]",19
fd2dc4ff,"[<*>,<*>,ACTIVITY_RESULT]",8
de32144c,"[<*>,<*>,com.whatsapp,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",17
a7f6b844,"[<*>,<*>,<*>:background,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",7
e15cf157,"[<*>,<*>,<*>:quick_launch,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",1
b71c9a27,<*> <*> <*> <*> { <*> <*> <*> <*> <*> <*> <*> <*> <*>,3
55d54a5c,<*> <*> <*> <*> <*> for <*> <*> <*> <*> <*> <*> <*>,13
24409a91,"[<*>,user]",31
1fe446be,<*> for <*>,12
d8bf4ca5,"[<*>,<*>,<*>,<*>,empty for <*>",20
5fefa292,"[<*>,<*>,<*>:background,<*>,<*>]",2
f97be84a,"[<*>,<*>,<*>:quick_launch,<*>,<*>]",1
5780d961,"[<*>,<*>,<*>,<*>,service,{<*><*>.<*>}]",32
06e2b18a,"[<*>,<*>,anon,<*>,<*>,<*>,<*>,-<*>,-<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",17
65b1c5bb,"[batterystats,<*>]",10
afe347c5,"[sync-status,<*>]",3
2b6b3554,"[<*>,com.whatsapp,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",4
80abfb67,"[jobs,<*>]",25
5066a924,"[appops,<*>]",5
3d6dfa72,"[<*>,<*>,<*>,<*>,content provider,{<*><*>.<*>}]",27
d82e6d03,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,NULL]",26
922ab479,<*> shortcut=null contentView=null vibrate=null sound=null <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,6
f701a366,<*> shortcut=null contentView=null vibrate=null sound=null <*> <*> <*> <*> <*> <*>,11
5c46ccc1,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>::a:snotification:[<*>,wx.f,NOTIFICATION],<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>::SUMMARY::wx,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",3
011895a0,"[procstats,<*>]",5
ab6d4e26,"[<*>,<*>,<*>,<*>,broadcast,{<*><*>.<*>}]",11
d7000e78,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,campaign_collapse_key_2690009037151085998,<*>,<*>,<*>,fcm_fallback_notification_channel,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",1
5c89e47b,"[<*>,<*>,<*>,<*><*>.<*>,NULL,NULL,aweme:/<*>/,<*>,<*>]",7
c0ac5dde,"[<*>,<*>,<*>:aab,<*>,<*>]",3
c4e888e8,"[<*>,<*>,<*>:instant_app_installer,<*>,<*>]",1
10caa7a4,"[<*>,<*>,com.zzkko:push,<*>,<*>]",3
655c5eec,"[sync-stats,<*>]",3
ff0c6c72,"[<*>,<*>,<*>:search,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",4
c0bef488,"[<*>,<*>,<*>:mya_ce,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",5
ff048ed7,"[<*>,<*>,<*>:sandboxed_process0:<*>:<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",21
977a525d,"[<*>,<*>,<*>:interactor,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",4
fa346080,"[<*>,<*>,<*>:rcs,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",5
cbaf2f77,"[<*>,<*>,system,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",5
10bd820b,"[<*>,<*>,<*>:push,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",9
9493e9da,"[<*>,<*>,.qtidataservices,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",5
aa6792a6,"[<*>,<*>,.dataservices,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",5
30f52382,"[<*>,<*>,com.whatsapp,<*>,<*>]",2
907d466e,"[<*>,<*>,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",8
ed3e2b6d,"[<*>,<*>,<*>,<*><*>.<*>,NULL,NULL,aweme:/<*>,<*>,<*>]",1
514725ba,[Focus <*> <*>,8
7e0d4bc4,"[<*>,<*>]",53
4e431128,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",8
9eaf4ded,"[<*>,<*>,<*>,<*>,RecentsAnimation.onAnimationFinished()]",5
01854e0a,"[<*>,<*><*>.<*>,RecentsAnimation.onAnimationFinished(),<*>]",5
34b9bedb,"[<*>,<*>,<*><*>.<*>,userLeaving=true,pauseBackTasks,<*>]",13
bd993675,"[<*>,<*>,<*>,<*>,<*>,<*>]",60
f476a1b8,"[<*>,<*><*>.<*>]",16
53dce8f5,"[<*>,<*>,<*><*>.<*>,userLeaving=false,sleep,<*>]",3
04ec2a25,"[<*>,<*>,<*><*>.<*>,completePauseLocked,<*>]",3
14b8232c,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",17
44a1bfb5,"[<*>,<*>,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,-<*>,<*>,<*>,-<*>]",10
64f70de1,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",29
5225bf9d,"[<*>,<*>,<*>,setKeyguardShown]",12
1ad51aa3,"[<*>,<*>,<*>,screen_timeout,<*>,<*>,<*>,<*>]",3
5d88bf53,"[<*>,<*>,<*>,<*>,<*>,-<*>,<*>,<*>]",3
60cc750b,"[<*>,no activity]",6
bd05a89f,"[<*>,system,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,-<*>,<*>,<*>,-<*>]",1
3f7d35bc,[Focus <*> <*> <*> <*> for <*> <*> <*>,3
faf62925,"[<*>,<*>:search,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",2
da9be5c3,"[<*>,<*>:interactor,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",3
922c85f1,"[<*>,<*>,<*>,<*>,aitune,]",5
e4fc6cb3,"[<*>,alarm]",5
a3dde23e,"[<*>,s:alarm]",7
24302e24,net,12
ef906689,unknown,3
6465a3cf,"[<*>,<*>,<*>,<*>,-<*>,<*>,<*>,<*>,<*>]",1
48d53fd9,<*> <*> <*> <*> { <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>,91
9b7ff13f,"[<*>,<*>,<*>,<*>,service,<*>/.InitService]",1
3442544a,"[<*>,s:early]",3
b82b7eff,"[<*>,<*>,<*>,<*>:webview_service,service,{<*><*>.<*>}]",4
76b576fb,"[<*>,<*>,<*>:webview_service]",4
bf7eb730,"[<*>,<*>,<*>,<*>:sandboxed_process0:<*>:<*>,,{<*><*>.<*>:<*>}]",3
00adbea0,"[<*>,<*>,<*>:sandboxed_process0:<*>:<*>]",3
36b2ef22,"[<*>,<*>:webview_service,anon,<*>,<*>,<*>,<*>,-<*>,<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",2
5c0526b6,"[<*>,<*>:sandboxed_process0:<*>:<*>,anon,<*>,<*>,<*>,<*>,-<*>,-<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",1
ebd9476e,"[<*>,<*>,<*>,power_consecutive_short_tap_count,<*>,<*>,<*>,<*>]",5
d6d00c9a,"[<*>,<*>,<*>,power_double_tap_interval,<*>,<*>,<*>,<*>]",5
7e9d9f64,"[ACTION_DOWN,<*>,<*>]",5
4ae8b606,"[<*>,<*>,<*>,dozing_minutes,<*>,<*>,<*>,<*>]",3
339f3e99,"[ACTION_UP,<*>,<*>]",5
424a34cc,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,Foreground Service ID,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",15
a2cdb1f0,"[<*>,<*>,<*>,note_freshness,<*>,<*>,<*>,<*>]",64
20dad2cf,"[<*>|<*>|<*>|null|<*>,<*>,<*>,<*>,<*>,<*>]",28
07786fe0,"[<*>,<*>,<*>,keyguardGoingAway]",3
7a0f1182,-<*>,3
f35f8d20,"[<*>,unlocked]",6
bbd3f814,unlocked,3
0982e91a,"[<*>,<*>,anon,<*>,<*>,<*>,<*>,-<*>,-<*>,-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
055b7eb8,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",8
3d68e579,"[<*>,<*>,<*>,dnd_mode_1,<*>,<*>]",3
ca30f4c1,"[<*>,<*>,<*>,dnd_rule_count,<*>,<*>]",8
37f7dfc3,"[<*>,<*>,<*>,dnd_type_1,<*>,<*>]",2
fcd4a74c,"[<*>,<*>,<*>,dnd_type_2,<*>,<*>]",2
608f5fba,"[notification-policy,<*>]",16
5ae9ea14,"[<*>,<*>,<*>,dnd_mode_0,<*>,<*>]",2
d3b8bebb,"[<*>,<*>,<*>,dnd_type_0,<*>,<*>]",2
2db31b33,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,FCM-Notification:<*>,<*>,<*>,<*>,<*>,<*>,rn-push-notification-channe-<*>,<*>,<*>,<*>,ranker_group,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",12
6da10301,"[<*>|<*>|<*>|FCM-Notification:<*>|<*>,<*>,<*>,<*>,<*>,<*>]",12
9d6a9d2e,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,gig:<*>:CLASSIC_INBOX_ALL_MAIL,<*>,<*>,<*>,<*>,<*>,^nc_1_mail_girlana.santos@i-<*>,<*>,<*>,<*>,gig:<*>:CLASSIC_INBO-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,email,<*>,<*>,<*>,<*>,<*>,<*>]",10
61e4f91a,"[<*>|<*>|<*>|gig:<*>:CLASSIC_INBOX_ALL_MAIL|<*>,<*>,<*>,<*>,<*>,<*>]",10
5494cea9,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,FCM-Notification:<*>,<*>,<*>,<*>,com.zzkko,<*>,shein_notification_common_01,<*>,<*>,<*>,ranker_group,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",12
f1e83235,"[<*>|com.zzkko|<*>|FCM-Notification:<*>|<*>,<*>,<*>,<*>,<*>,<*>]",12
126d85b2,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,app_notify_ame,<*>,<*>,<*>,<*>,<*>,other_channel_associated_2,<*>,<*>,<*>,android_exclusive_group_732-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>]",4
d827ecb3,"[<*>|<*>|<*>|app_notify_ame|<*>,<*>,<*>,<*>,<*>,<*>]",4
15b24936,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,ranker_group,<*>,<*>,<*>,com.zzkko,<*>,shein_notification_common_01,<*>,<*>,<*>,ranker_group,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",4
49b4cde5,"[<*>|com.zzkko|<*>|ranker_group|<*>|ranker_group,<*>,<*>,<*>,<*>,<*>]",4
c081a165,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,SetupWizardService,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",4
4200da7f,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,campaign_collapse_key_2690009037151085998,<*>,<*>,<*>,<*>,<*>,fcm_fallback_notification_channel,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",4
b6571288,"[<*>|<*>|<*>|campaign_collapse_key_2690009037151085998|<*>,<*>,<*>,<*>,<*>,<*>]",4
8a4aad9b,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,com.whatsapp,<*>,critical_app_alerts@<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",4
ed2acdef,"[<*>|com.whatsapp|<*>|null|<*>,<*>,<*>,<*>,<*>,<*>]",4
302d410c,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,ranker_group,<*>,<*>,<*>,<*>,<*>,rn-push-notification-channe-<*>,<*>,<*>,<*>,ranker_group,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",4
96b883ab,"[<*>|<*>|<*>|ranker_group|<*>|ranker_group,<*>,<*>,<*>,<*>,<*>]",4
6a3652c2,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,NOTIFICATION_CHANNEL_DEFAULT,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",4
74616c3c,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,gig:<*>:CLASSIC_INBOX_ALL_MAIL,<*>,<*>,<*>,^nc_1_mail_girlana.santos@i-<*>,<*>,<*>,<*>,gig:<*>:CLASSIC_INBO-<*>,<*>,<*>,<*>,<*>,<*>,email,<*>,<*>,<*>,<*>,<*>,<*>]",2
1efed5d2,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,AIV,<*>,<*>,<*>,<*>,<*>,atv_android_general_notifica-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
7336f2d4,"[<*>|<*>|<*>|AIV|<*>,<*>,<*>,<*>,<*>,<*>]",2
a5029eec,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,gig:-<*>:^sq_ig_i_personal,<*>,<*>,<*>,<*>,<*>,^nc_1_mail_girlanasouza123@gmail.com,<*>,<*>,<*>,gig:-<*>:^sq_ig_i_personal,<*>,<*>,<*>,<*>,<*>,<*>,<*>,email,<*>,<*>,<*>,<*>,<*>,<*>]",8
39543266,"[<*>|<*>|<*>|gig:-<*>:^sq_ig_i_personal|<*>,<*>,<*>,<*>,<*>,<*>]",8
534b9e40,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,campaign_collapse_key_3494269036457270798,<*>,<*>,<*>,<*>,<*>,fcm_fallback_notification_channel,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
41465e36,"[<*>|<*>|<*>|campaign_collapse_key_3494269036457270798|<*>,<*>,<*>,<*>,<*>,<*>]",2
b087b489,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
adbefc6f,"[<*>|<*>|<*>|<*>|<*>,<*>,<*>,<*>,<*>,<*>]",2
27b0461b,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>,<*>,<*>,<*>,com.tubaflixtrailers,<*>,fcm_fallback_notification_channel,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
08c21604,"[<*>|com.tubaflixtrailers|-<*>|null|<*>,<*>,<*>,<*>,<*>,<*>]",2
dbbdcdd6,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>::a:DAILY_MEMORY_AVAILABLE:<*>,<*>,<*>,<*>,<*>,<*>,new_memories,<*>,<*>,<*>,-<*>::SUMMARY::<*>-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
2914eeb5,"[<*>|<*>|<*>|-<*>::a:DAILY_MEMORY_AVAILABLE:<*>|<*>,<*>,<*>,<*>,<*>,<*>]",2
96661ffa,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
67ca6d66,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>::a:CHIME_COMMENT:<*>,<*>,<*>,<*>,<*>,<*>,<*>:COMMENTS,<*>,<*>,<*>,<*>::SUMMARY::<*>-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
61b4bfdd,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>::a:CHIME_COMMENT:<*>,<*>,<*>,<*>,<*>:COMMENTS,<*>,<*>,<*>,<*>::SUMMARY::<*>-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
06a8f867,"[<*>|<*>|<*>|<*>::a:CHIME_COMMENT:<*>|<*>,<*>,<*>,<*>,<*>,<*>]",2
154941f8,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>::SUMMARY::BREAKING_NEWS,<*>,<*>,<*>,<*>,<*>,breaking_news_gnews_notific-<*>,<*>,<*>,<*>,-<*>::SUMMARY::BREAKING_NEWS,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
1f971a88,"[<*>|<*>|<*>|-<*>::SUMMARY::BREAKING_NEWS|<*>,<*>,<*>,<*>,<*>,<*>]",2
28a75fbb,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,oc,<*>,<*>,<*>,<*>,<*>,OpaChannel_10,<*>,<*>,<*>,gi_ee359e1d5f0c7075,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
350d6e31,"[<*>|<*>|<*>|oc|<*>,<*>,<*>,<*>,<*>,<*>]",2
44fcfc99,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>::a:gnews_daily_article_notification:CBh4CIIBAkJSigEFcHQtQlKgAQyoAQHaAQoyMDI0LTAxLTA3,<*>,<*>,<*>,<*>,<*>,daily_article_gnews_notific-<*>,<*>,<*>,<*>,-<*>::SUMMARY::PERSONALIZED,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
572efdc2,"[<*>|<*>|<*>|-<*>::a:gnews_daily_article_notification:CBh4CIIBAkJSigEFcHQtQlKgAQyoAQHaAQoyMDI0LTAxLTA3|<*>,<*>,<*>,<*>,<*>,<*>]",2
72939bae,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>::SUMMARY::PERSONALIZED,<*>,<*>,<*>,<*>,<*>,daily_article_gnews_notific-<*>,<*>,<*>,<*>,-<*>::SUMMARY::PERSONALIZED,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
a982a87c,"[<*>|<*>|<*>|-<*>::SUMMARY::PERSONALIZED|<*>,<*>,<*>,<*>,<*>,<*>]",2
d14d21b3,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>::SUMMARY::<*>,<*>,<*>,<*>,<*>,<*>,<*>:COMMENTS,<*>,<*>,<*>,<*>::SUMMARY::<*>-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
418fe2da,"[<*>|<*>|<*>|<*>::SUMMARY::<*>|<*>,<*>,<*>,<*>,<*>,<*>]",2
bda61d78,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>::a:TIMELINE_INSIGHTS_SUMMARY:<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>::SUMMARY::<*>-<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
6e4fa2bf,"[<*>|<*>|<*>|-<*>::a:TIMELINE_INSIGHTS_SUMMARY:<*>|<*>,<*>,<*>,<*>,<*>,<*>]",2
996de900,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>::a:gnews_personalized_notification:<*>,<*>,<*>,<*>,<*>,<*>,news_newsstand_notification-<*>,<*>,<*>,<*>,-<*>::SUMMARY::PERSONALIZED,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",4
48c03d10,"[<*>|<*>|<*>|-<*>::a:gnews_personalized_notification:<*>|<*>,<*>,<*>,<*>,<*>,<*>]",4
c372d272,"[<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>::a:snotification:[<*>,wx.f,NOTIFICATION],<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,-<*>::SUMMARY::wx,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>,<*>]",2
4b63c223,"[<*>|<*>|<*>|-<*>::a:snotification:[<*>,wx.f,NOTIFICATION]|<*>,<*>,<*>,<*>,<*>,<*>]",2
